code,parent
E00062371,E06000005
E00062268,E06000005
E00062045,E06000005
E00062269,E06000005
E00062043,E06000005
E00062156,E06000005
E00062157,E06000005
E00062154,E06000005
E00062378,E06000005
E00062155,E06000005
E00062379,E06000005
E00062152,E06000005
E00062153,E06000005
E00062150,E06000005
E00062151,E06000005
E00062048,E06000005
E00062049,E06000005
E00062158,E06000005
E00062366,E06000005
E00062367,E06000005
E00062364,E06000005
E00062365,E06000005
E00062362,E06000005
E00062363,E06000005
E00062076,E06000005
E00062360,E06000005
E00062216,E06000005
E00062297,E06000005
E00062361,E06000005
E00062217,E06000005
E00062074,E06000005
E00062296,E06000005
E00062214,E06000005
E00062075,E06000005
E00062295,E06000005
E00062072,E06000005
E00062215,E06000005
E00062294,E06000005
E00062073,E06000005
E00062212,E06000005
E00062293,E06000005
E00062070,E06000005
E00062213,E06000005
E00062146,E06000005
E00062292,E06000005
E00062071,E06000005
E00062210,E06000005
E00062147,E06000005
E00062291,E06000005
E00062067,E06000005
E00062063,E06000005
E00062203,E06000005
E00062280,E06000005
E00062385,E06000005
E00062224,E06000005
E00062221,E06000005
E00062338,E06000005
E00062358,E06000005
E00062131,E06000005
E00062347,E06000005
E00062050,E06000005
E00062123,E06000005
E00062129,E06000005
E00062044,E06000005
E00062159,E06000005
E00062077,E06000005
E00061288,E06000003
E00061126,E06000003
E00061076,E06000003
E00061127,E06000003
E00061077,E06000003
E00061124,E06000003
E00061074,E06000003
E00061125,E06000003
E00061075,E06000003
E00061122,E06000003
E00061073,E06000003
E00061120,E06000003
E00061070,E06000003
E00061121,E06000003
E00061128,E06000003
E00061078,E06000003
E00061129,E06000003
E00061079,E06000003
E00174129,E06000003
E00174122,E06000003
E00174126,E06000003
E00061306,E06000003
E00061387,E06000003
E00061256,E06000003
E00061307,E06000003
E00061257,E06000003
E00174131,E06000003
E00061304,E06000003
E00061385,E06000003
E00061254,E06000003
E00174135,E06000003
E00061305,E06000003
E00061255,E06000003
E00174121,E06000003
E00061006,E06000003
E00061087,E06000003
E00061356,E06000003
E00061266,E06000003
E00061007,E06000003
E00061086,E06000003
E00061357,E06000003
E00061267,E06000003
E00061004,E06000003
E00061085,E06000003
E00061354,E06000003
E00061264,E06000003
E00061005,E06000003
E00061084,E06000003
E00061355,E06000003
E00061265,E06000003
E00061002,E06000003
E00061083,E06000003
E00061352,E06000003
E00061262,E06000003
E00061003,E06000003
E00061353,E06000003
E00061263,E06000003
E00061000,E06000003
E00061081,E06000003
E00061350,E06000003
E00061260,E06000003
E00061001,E06000003
E00061080,E06000003
E00061351,E06000003
E00061261,E06000003
E00061008,E06000003
E00061089,E06000003
E00061268,E06000003
E00061009,E06000003
E00061088,E06000003
E00061359,E06000003
E00061269,E06000003
E00061446,E06000003
E00061447,E06000003
E00061444,E06000003
E00061445,E06000003
E00061442,E06000003
E00061443,E06000003
E00061440,E06000003
E00061441,E06000003
E00060999,E06000003
E00061448,E06000003
E00061449,E06000003
E00165766,E06000003
E00165767,E06000003
E00165768,E06000003
E00165820,E06000003
E00165821,E06000003
E00061106,E06000003
E00061187,E06000003
E00061056,E06000003
E00061366,E06000003
E00061107,E06000003
E00061186,E06000003
E00061057,E06000003
E00061104,E06000003
E00061185,E06000003
E00061054,E06000003
E00061364,E06000003
E00061105,E06000003
E00061055,E06000003
E00061365,E06000003
E00061102,E06000003
E00061052,E06000003
E00061362,E06000003
E00061103,E06000003
E00061182,E06000003
E00061053,E06000003
E00061363,E06000003
E00061100,E06000003
E00061181,E06000003
E00061050,E06000003
E00061360,E06000003
E00061101,E06000003
E00061361,E06000003
E00061108,E06000003
E00061189,E06000003
E00061058,E06000003
E00061109,E06000003
E00061188,E06000003
E00061059,E06000003
E00061369,E06000003
E00061236,E06000003
E00061237,E06000003
E00061234,E06000003
E00061235,E06000003
E00061232,E06000003
E00061230,E06000003
E00061231,E06000003
E00061238,E06000003
E00061239,E06000003
E00061416,E06000003
E00061417,E06000003
E00061414,E06000003
E00061415,E06000003
E00061412,E06000003
E00061413,E06000003
E00061410,E06000003
E00061411,E06000003
E00061419,E06000003
E00061066,E06000003
E00061067,E06000003
E00061157,E06000003
E00061064,E06000003
E00061154,E06000003
