code,parent
E00000825,E01000171
E00000826,E01000166
E00000827,E01000166
E00000828,E01000169
E00001028,E01000208
E00000829,E01000169
E00001029,E01000209
E00001128,E01000231
E00000830,E01000171
E00001078,E01000221
E00001030,E01000208
E00000878,E01000184
E00001129,E01000229
E00000831,E01000169
E00001031,E01000208
E00001079,E01000221
E00000879,E01000184
E00001130,E01000231
E00000832,E01000168
E00001032,E01000205
E00001080,E01000222
E00000880,E01000176
E00001131,E01000231
E00000833,E01000171
E00001033,E01000211
E00001081,E01000222
E00000881,E01000185
E00001132,E01000230
E00000834,E01000168
E00001034,E01000207
E00001082,E01000222
E00000882,E01000184
E00001133,E01000229
E00000835,E01000168
E00001035,E01000208
E00001083,E01000223
E00000883,E01000178
E00001134,E01000230
E00000836,E01000168
E00001036,E01000205
E00001084,E01000223
E00000884,E01000176
E00001135,E01000234
E00000837,E01000169
E00001037,E01000207
E00001085,E01000222
E00000885,E01000185
E00001136,E01000232
E00001137,E01000232
E00001138,E01000232
E00001139,E01000232
E00001140,E01000232
E00001141,E01000233
E00001142,E01000233
E00001143,E01000234
E00001144,E01000234
E00001145,E01000227
E00001146,E01000227
E00001147,E01000227
E00001148,E01000227
E00001149,E01000234
E00001150,E01000233
E00001151,E01000233
E00001152,E01000234
E00001153,E01000233
E00001154,E01000227
E00001155,E01000242
E00001156,E01000242
E00001157,E01000237
E00001158,E01000238
E00001159,E01000245
E00001160,E01000243
E00001161,E01000244
E00001162,E01000245
E00001163,E01000237
E00001164,E01000239
E00001165,E01000245
E00001166,E01000245
E00001167,E01000237
E00001168,E01000238
E00001169,E01000236
E00001170,E01000245
E00001171,E01000245
E00001172,E01000236
E00001173,E01000236
E00001174,E01000237
E00001175,E01000236
E00001176,E01000236
E00001177,E01000237
E00000928,E01000187
E00001086,E01000224
E00000886,E01000179
E00000838,E01000171
E00001038,E01000208
E00001087,E01000224
E00000839,E01000168
E00001039,E01000211
E00001088,E01000223
E00000887,E01000185
E00001089,E01000224
E00001040,E01000209
E00000888,E01000179
E00000840,E01000171
E00001090,E01000223
E00001041,E01000209
E00000889,E01000185
E00000841,E01000170
E00001091,E01000224
E00001042,E01000209
E00000890,E01000176
E00000842,E01000170
E00001092,E01000225
E00001043,E01000207
E00000891,E01000179
E00000843,E01000171
E00001093,E01000225
E00001044,E01000209
E00000892,E01000177
E00000893,E01000177
E00000894,E01000176
E00000895,E01000178
E00000896,E01000185
E00000897,E01000176
E00000898,E01000178
E00000899,E01000177
E00000900,E01000179
E00000901,E01000177
E00000902,E01000178
E00000903,E01000180
E00000904,E01000176
E00000905,E01000181
E00000906,E01000179
E00000907,E01000178
E00000908,E01000183
E00000909,E01000181
E00000910,E01000181
E00000911,E01000181
E00000912,E01000180
E00000913,E01000183
E00000914,E01000183
E00000915,E01000182
E00000916,E01000181
E00000917,E01000180
E00000918,E01000182
E00000919,E01000182
E00000920,E01000182
E00000921,E01000180
E00000922,E01000188
E00000923,E01000187
E00000924,E01000195
E00000925,E01000188
E00000926,E01000188
E00000927,E01000187
E00000929,E01000186
E00000930,E01000186
E00001094,E01000225
E00001178,E01000240
E00000931,E01000187
E00000844,E01000172
E00001045,E01000209
E00001095,E01000217
E00001179,E01000240
E00000932,E01000188
E00000845,E01000170
E00001046,E01000213
E00000978,E01000202
E00001096,E01000225
E00001097,E01000215
E00001098,E01000217
E00001099,E01000217
E00001100,E01000215
E00001101,E01000216
E00001102,E01000215
E00001103,E01000217
E00001104,E01000215
E00001105,E01000216
E00001106,E01000215
E00001107,E01000235
E00001108,E01000228
